route	trip	stop	timestamp	arrival	isValid	date
4	086850_4..S01R	631S	1499627377	1499627349	true	2017-07-09
6	086850_6..N01R	631N	1499625802	1499625785	true	2017-07-09
2	087050_2..S01X156	631S	1499627827	1499627783	true	2017-07-09
4	087200_4..N01R	631N	1499628052	1499627987	true	2017-07-09
6	086950_6..S01R	631S	1499627827	1499627800	true	2017-07-09
4	087650_4..S01R	631S	1499627692	1499627643	true	2017-07-09
6	087650_6..N01R	631N	1499626267	1499626237	true	2017-07-09
6	087750_6..S01R	631S	1499628352	1499628302	true	2017-07-09
2	088250_2..N01X156	631N	1499628322	1499628302	true	2017-07-09
4	088000_4..N01R	631N	1499628472	1499628457	true	2017-07-09
4	088450_4..S01R	631S	1499628367	1499628326	true	2017-07-09
4	088800_4..N01R	631N	1499628802	1499628758	true	2017-07-09
6	088450_6..N01R	631N	1499626777	1499626728	true	2017-07-09
6	088550_6..S01R	631S	1499628862	1499628828	true	2017-07-09
2	086450_2..N01X156	631N	1499627347	1499627301	true	2017-07-09
4	089250_4..S01R	631S	1499628502	1499628483	true	2017-07-09
6	089250_6..N01R	631N	1499627317	1499627268	true	2017-07-09
2	089450_2..S01X156	631S	1499629102	1499629081	true	2017-07-09
2	089450_2..N01X156	631N	1499629342	1499629325	true	2017-07-09
4	090050_4..S01R	631S	1499628952	1499628921	true	2017-07-09
6	090050_6..N01R	631N	1499627662	1499627631	true	2017-07-09
6	090150_6..S01R	631S	1499629867	1499629829	true	2017-07-09
2	090650_2..S01X156	631S	1499630167	1499630141	true	2017-07-09
2	090650_2..N01X156	631N	1499629702	1499629668	true	2017-07-09
4	090400_4..N01R	631N	1499629837	1499629804	true	2017-07-09
4	090850_4..S01R	631S	1499629507	1499629468	true	2017-07-09
6	090850_6..N01R	631N	1499628127	1499628137	true	2017-07-09
4	091200_4..N01R	631N	1499630167	1499630139	true	2017-07-09
6	090950_6..S01R	631S	1499630437	1499630396	true	2017-07-09
2	091850_2..S01X156	631S	1499630647	1499630638	true	2017-07-09
2	091850_2..N01X156	631N	1499630722	1499630671	true	2017-07-09
4	091650_4..S01R	631S	1499629987	1499629946	true	2017-07-09
6	091650_6..N01R	631N	1499628682	1499628647	true	2017-07-09
6	091750_6..S01R	631S	1499631007	1499631007	true	2017-07-09
4	092000_4..N01R	631N	1499630857	1499630810	true	2017-07-09
4	092450_4..S01R	631S	1499630527	1499630489	true	2017-07-09
4	092800_4..N01R	631N	1499631442	1499631396	true	2017-07-09
6	092450_6..N01R	631N	1499629132	1499629110	true	2017-07-09
6	092550_6..S01R	631S	1499631352	1499631288	true	2017-07-09
2	093050_2..N01X156	631N	1499631127	1499631058	true	2017-07-09
4	093250_4..S01R	631S	1499631067	1499631058	true	2017-07-09
6	093250_6..N01R	631N	1499629657	1499629638	true	2017-07-09
6	093350_6..S01R	631S	1499632012	1499631964	true	2017-07-09
4	093600_4..N01R	631N	1499631562	1499631575	true	2017-07-09
2	094250_2..S01X156	631S	1499632012	1499631988	true	2017-07-09
2	094250_2..N01X156	631N	1499632012	1499631958	true	2017-07-09
4	094050_4..S01R	631S	1499631562	1499631545	true	2017-07-09
6	094050_6..N01R	631N	1499630077	1499630041	true	2017-07-09
4	094850_4..S01R	631S	1499631892	1499631861	true	2017-07-09
6	094850_6..N01R	631N	1499630557	1499630536	true	2017-07-09
4	095200_4..N01R	631N	1499632837	1499632785	true	2017-07-09
6	094950_6..S01R	631S	1499632747	1499632716	true	2017-07-09
2	095450_2..S01X156	631S	1499632597	1499632569	true	2017-07-09
2	095450_2..N01X156	631N	1499632447	1499632425	true	2017-07-09
4	095650_4..S01R	631S	1499632237	1499632306	true	2017-07-09
6	095650_6..N01R	631N	1499631067	1499631041	true	2017-07-09
6	095750_6..S01R	631S	1499633287	1499633236	true	2017-07-09
4	096000_4..N01R	631N	1499633377	1499633369	true	2017-07-09
2	096650_2..S01X156	631S	1499633647	1499633618	true	2017-07-09
2	096650_2..N01X156	631N	1499633287	1499633240	true	2017-07-09
4	096450_4..S01R	631S	1499632777	1499632758	true	2017-07-09
4	096800_4..N01R	631N	1499633782	1499633744	true	2017-07-09
6	096450_6..N01R	631N	1499631562	1499631528	true	2017-07-09
6	096550_6..S01R	631S	1499633647	1499633609	true	2017-07-09
4	097250_4..S01R	631S	1499633347	1499633318	true	2017-07-09
6	097350_6..S01R	631S	1499634532	1499634475	true	2017-07-09
6	089350_6..S	631S	1499629582	1499629545	true	2017-07-09
2	097800_2..S01X156	631S	1499634412	1499634366	true	2017-07-09
2	097850_2..N01X156	631N	1499634022	1499634003	true	2017-07-09
4	097600_4..N01R	631N	1499634172	1499634135	true	2017-07-09
4	098050_4..S01R	631S	1499633812	1499633797	true	2017-07-09
6	098050_6..N01R	631N	1499632537	1499632508	true	2017-07-09
6	098150_6..S01R	631S	1499634622	1499634607	true	2017-07-09
4	098400_4..N01R	631N	1499634502	1499634462	true	2017-07-09
4	098850_4..S01R	631S	1499634262	1499634222	true	2017-07-09
6	098850_6..N01R	631N	1499632972	1499632934	true	2017-07-09
2	099050_2..N01X156	631N	1499634757	1499634721	true	2017-07-09
4	099200_4..N01R	631N	1499635132	1499635121	true	2017-07-09
6	098950_6..S01R	631S	1499635027	1499634994	true	2017-07-09
4	099650_4..S01R	631S	1499634802	1499634761	true	2017-07-09
6	099650_6..N01R	631N	1499633437	1499633391	true	2017-07-09
6	099750_6..S01R	631S	1499635507	1499635486	true	2017-07-09
2	100050_2..S01X156	631S	1499635657	1499635597	true	2017-07-09
2	100250_2..N01X156	631N	1499635297	1499635270	true	2017-07-09
4	100000_4..N01R	631N	1499635507	1499635476	true	2017-07-09
4	100450_4..S01R	631S	1499635267	1499635246	true	2017-07-09
6	100450_6..N01R	631N	1499634112	1499634073	true	2017-07-09
6	100550_6..S01R	631S	1499635987	1499635972	true	2017-07-09
2	101250_2..S01X156	631S	1499636602	1499636564	true	2017-07-09
4	101250_4..S01R	631S	1499635777	1499635737	true	2017-07-09
6	101250_6..N01R	631N	1499634382	1499634365	true	2017-07-09
2	101450_2..N01X156	631N	1499636317	1499636290	true	2017-07-09
6	101400_6..S01R	631S	1499636602	1499636542	true	2017-07-09
4	102050_4..S01R	631S	1499636317	1499636280	true	2017-07-09
6	102050_6..N01R	631N	1499634907	1499634873	true	2017-07-09
6	102200_6..S01R	631S	1499636992	1499636961	true	2017-07-09
2	102450_2..S01X156	631S	1499637142	1499637118	true	2017-07-09
2	102650_2..N01X156	631N	1499636812	1499636793	true	2017-07-09
4	102400_4..N01R	631N	1499637172	1499637153	true	2017-07-09
6	102850_6..N01R	631N	1499635417	1499635373	true	2017-07-09
4	103200_4..N01R	631N	1499637847	1499637796	true	2017-07-09
6	103000_6..S01R	631S	1499637427	1499637389	true	2017-07-09
2	103650_2..S01X156	631S	1499637997	1499637968	true	2017-07-09
2	103850_2..N01X156	631N	1499638042	1499637986	true	2017-07-09
4	103650_4..S01R	631S	1499637262	1499637239	true	2017-07-09
6	103650_6..N01R	631N	1499635852	1499635794	true	2017-07-09
6	103800_6..S01R	631S	1499638117	1499638071	true	2017-07-09
4	104000_4..N01R	631N	1499638177	1499638158	true	2017-07-09
4	101600_4..N01R	631N	1499636482	1499636454	true	2017-07-09
2	104850_2..S01X156	631S	1499638837	1499638801	true	2017-07-09
4	104450_4..S01R	631S	1499637727	1499637694	true	2017-07-09
4	104800_4..N01R	631N	1499638477	1499638459	true	2017-07-09
6	104450_6..N01R	631N	1499636422	1499636400	true	2017-07-09
6	104600_6..S01R	631S	1499638357	1499638243	true	2017-07-09
2	105050_2..N01X156	631N	1499638327	1499638297	true	2017-07-09
4	105250_4..S01R	631S	1499638417	1499638367	true	2017-07-09
6	105250_6..N01R	631N	1499636752	1499636742	true	2017-07-09
4	105600_4..N01R	631N	1499638942	1499638926	true	2017-07-09
6	105400_6..S01R	631S	1499638822	1499638787	true	2017-07-09
2	106050_2..S01X156	631S	1499639332	1499639304	true	2017-07-09
2	106250_2..N01X156	631N	1499639092	1499639031	true	2017-07-09
4	106050_4..S01R	631S	1499638657	1499638637	true	2017-07-09
6	106050_6..N01R	631N	1499637322	1499637288	true	2017-07-09
6	106200_6..S01R	631S	1499639392	1499639356	true	2017-07-09
4	106400_4..N01R	631N	1499639422	1499639403	true	2017-07-09
6	106850_6..N01R	631N	1499637787	1499637721	true	2017-07-09
2	107250_2..S01X156	631S	1499640052	1499639993	true	2017-07-09
4	107050_4..S01R	631S	1499639122	1499639057	true	2017-07-09
4	107200_4..N01R	631N	1499639722	1499639748	true	2017-07-09
6	107000_6..S01R	631S	1499639887	1499639851	true	2017-07-09
4	104300_4..S01R	631S	1499636452	1499636436	true	2017-07-09
4	107850_4..S01R	631S	1499639572	1499639549	true	2017-07-09
6	107650_6..N01R	631N	1499638207	1499638190	true	2017-07-09
6	107800_6..S01R	631S	1499640292	1499640237	true	2017-07-09
4	108000_4..N01R	631N	1499640502	1499640519	true	2017-07-09
4	105200_4..S01R	631S	1499637022	1499636985	true	2017-07-09
2	108550_2..S01X156	631S	1499640727	1499640707	true	2017-07-09
4	108800_4..N01R	631N	1499640997	1499640947	true	2017-07-09
6	108450_6..N01R	631N	1499638762	1499638723	true	2017-07-09
6	108600_6..S01R	631S	1499640787	1499640758	true	2017-07-09
4	109050_4..S01R	631S	1499640607	1499640569	true	2017-07-09
6	109250_6..N01R	631N	1499639197	1499639163	true	2017-07-09
4	106000_4..S01R	631S	1499637607	1499637563	true	2017-07-09
2	109850_2..S01X156	631S	1499641687	1499641662	true	2017-07-09
4	109650_4..N01R	631N	1499641387	1499641368	true	2017-07-09
6	109400_6..S01R	631S	1499641447	1499641420	true	2017-07-09
2	108050_2..N01X156	631N	1499640172	1499640173	true	2017-07-09
2	109900_2..N01X156	631N	1499641267	1499641223	true	2017-07-09
4	110250_4..S01R	631S	1499641087	1499641060	true	2017-07-09
4	110300_4..N01R	631N	1499641747	1499641724	true	2017-07-09
6	110050_6..N01R	631N	1499639662	1499639630	true	2017-07-09
6	110200_6..S01R	631S	1499641687	1499641625	true	2017-07-09
6	110850_6..N01R	631N	1499640172	1499640154	true	2017-07-09
2	111050_2..S01X156	631S	1499642122	1499642112	true	2017-07-09
4	111250_4..N01R	631N	1499642422	1499642394	true	2017-07-09
6	111150_6..S01R	631S	1499642422	1499642397	true	2017-07-09
4	111450_4..S01R	631S	1499641837	1499641810	true	2017-07-09
6	111650_6..N01R	631N	1499640667	1499640648	true	2017-07-09
4	108750_4..N01R	631N	1499638837	1499638801	true	2017-07-09
2	112250_2..S01X156	631S	1499643442	1499643425	true	2017-07-09
4	112250_4..N01R	631N	1499643217	1499643189	true	2017-07-09
6	112150_6..S01R	631S	1499642842	1499642807	true	2017-07-09
4	110050_4..N01R	631N	1499639572	1499639564	true	2017-07-09
4	112650_4..S01R	631S	1499642452	1499642411	true	2017-07-09
6	112450_6..N01R	631N	1499641087	1499641087	true	2017-07-09
4	109600_4..N	631N	1499639512	1499639478	true	2017-07-09
2	113350_2..N01X156	631N	1499643442	1499643417	true	2017-07-09
4	113300_4..N01R	631N	1499643847	1499643814	true	2017-07-09
6	113150_6..S01R	631S	1499643427	1499643397	true	2017-07-09
6	113250_6..N01R	631N	1499641627	1499641609	true	2017-07-09
2	113450_2..S01X156	631S	1499643637	1499643639	true	2017-07-09
4	113850_4..S01R	631S	1499643187	1499643169	true	2017-07-09
6	114050_6..N01R	631N	1499642047	1499642026	true	2017-07-09
6	114350_6..S01R	631S	1499644267	1499644227	true	2017-07-09
2	111550_2..N01X156	631N	1499642047	1499642056	true	2017-07-09
2	114550_2..N01X156	631N	1499644207	1499644205	true	2017-07-09
2	114850_2..S01X156	631S	1499644252	1499644232	true	2017-07-09
4	114500_4..N01R	631N	1499644432	1499644401	true	2017-07-09
6	114850_6..N01R	631N	1499642572	1499642545	true	2017-07-09
4	115050_4..S01R	631S	1499644057	1499644059	true	2017-07-09
2	115850_2..N01X156	631N	1499644852	1499644834	true	2017-07-09
4	115750_4..N01R	631N	1499645152	1499645113	true	2017-07-09
6	115550_6..S01R	631S	1499644882	1499644850	true	2017-07-09
6	115650_6..N01R	631N	1499643067	1499643036	true	2017-07-09
2	116050_2..S01X156	631S	1499645332	1499645299	true	2017-07-09
4	116250_4..S01R	631S	1499644687	1499644617	true	2017-07-09
6	116450_6..N01R	631N	1499643502	1499643477	true	2017-07-09
6	116750_6..S01R	631S	1499645602	1499645578	true	2017-07-09
2	117150_2..N01X156	631N	1499645917	1499645897	true	2017-07-09
2	117250_2..S01X156	631S	1499645722	1499645713	true	2017-07-09
4	116950_4..N01R	631N	1499646037	1499646035	true	2017-07-09
6	117250_6..N01R	631N	1499644057	1499644052	true	2017-07-09
4	117450_4..S01R	631S	1499645512	1499645468	true	2017-07-09
2	118350_2..N01X156	631N	1499646202	1499646177	true	2017-07-09
4	118150_4..N01R	631N	1499646322	1499646322	true	2017-07-09
6	117950_6..S01R	631S	1499646322	1499646319	true	2017-07-09
6	118050_6..N01R	631N	1499644432	1499644441	true	2017-07-09
2	116500_2..N01X156	631N	1499645392	1499645344	true	2017-07-09
2	118450_2..S01X156	631S	1499646517	1499646491	true	2017-07-09
4	118650_4..S01R	631S	1499646292	1499646253	true	2017-07-09
4	119350_4..N01R	631N	1499647267	1499647250	true	2017-07-09
6	119000_6..N01R	631N	1499645092	1499645075	true	2017-07-09
6	119150_6..S01R	631S	1499647297	1499647252	true	2017-07-09
2	119550_2..N01X156	631N	1499646952	1499646914	true	2017-07-09
4	119850_4..S01R	631S	1499646907	1499646906	true	2017-07-09
6	120000_6..N01R	631N	1499645632	1499645614	true	2017-07-09
2	120750_2..N01X156	631N	1499647822	1499647787	true	2017-07-09
2	120850_2..S01X156	631S	1499648572	1499648550	true	2017-07-09
4	120550_4..N01R	631N	1499647942	1499647920	true	2017-07-09
6	120650_6..S01R	631S	1499648302	1499648270	true	2017-07-09
4	121050_4..S01R	631S	1499647702	1499647677	true	2017-07-09
6	121200_6..N01R	631N	1499646457	1499646421	true	2017-07-09
4	121750_4..N01R	631N	1499648617	1499648580	true	2017-07-09
2	122050_2..S01X156	631S	1499648707	1499648760	true	2017-07-09
4	122250_4..S01R	631S	1499648332	1499648338	true	2017-07-09
6	122400_6..N01R	631N	1499647087	1499647047	true	2017-07-09
2	123300_2..S01X156	631S	1499649247	1499649228	true	2017-07-09
4	122950_4..N01R	631N	1499649277	1499649257	true	2017-07-09
4	123450_4..S01R	631S	1499649067	1499649038	true	2017-07-09
6	123600_6..N01R	631N	1499647822	1499647763	true	2017-07-09
6	122350_6..S01R	631S	1499649097	1499649070	true	2017-07-09
2	124350_2..N01X156	631N	1499649667	1499649697	true	2017-07-09
4	124150_4..N01R	631N	1499649847	1499649835	true	2017-07-09
6	124050_6..S01R	631S	1499650087	1499650072	true	2017-07-09
2	124500_2..S01X156	631S	1499650222	1499650206	true	2017-07-09
4	124650_4..S01R	631S	1499649667	1499649745	true	2017-07-09
6	124800_6..N01R	631N	1499648542	1499648495	true	2017-07-09
4	125350_4..N01R	631N	1499650852	1499650817	true	2017-07-09
6	125250_6..S01R	631S	1499650702	1499650668	true	2017-07-09
2	125550_2..N01X156	631N	1499650732	1499650682	true	2017-07-09
2	125700_2..S01X156	631S	1499650792	1499650787	true	2017-07-09
4	125850_4..S01R	631S	1499650702	1499650668	true	2017-07-09
2	122550_2..N01X156	631N	1499648947	1499648922	true	2017-07-09
6	126000_6..N01R	631N	1499649307	1499649269	true	2017-07-09
2	126750_2..N12R	631N	1499651617	1499651566	true	2017-07-09
4	126550_4..N01R	631N	1499651752	1499651712	true	2017-07-09
6	126450_6..S01R	631S	1499651497	1499651441	true	2017-07-09
2	126900_2..S01X156	631S	1499651782	1499651773	true	2017-07-09
4	127050_4..S01R	631S	1499651182	1499651163	true	2017-07-09
6	127200_6..N01R	631N	1499650282	1499650228	true	2017-07-09
4	127750_4..N01R	631N	1499652217	1499652208	true	2017-07-09
6	127650_6..S01R	631S	1499652367	1499652297	true	2017-07-09
2	127950_2..N12R	631N	1499651977	1499651954	true	2017-07-09
2	128100_2..S01X156	631S	1499652367	1499652341	true	2017-07-09
4	128250_4..S01R	631S	1499651887	1499651902	true	2017-07-09
6	128400_6..N01R	631N	1499650942	1499650906	true	2017-07-09
6	128850_6..S01R	631S	1499653042	1499653035	true	2017-07-09
2	129150_2..N12R	631N	1499652802	1499652783	true	2017-07-09
2	129300_2..S01X156	631S	1499653162	1499653134	true	2017-07-09
4	128950_4..N01R	631N	1499652997	1499652977	true	2017-07-09
4	129450_4..S01R	631S	1499652622	1499652590	true	2017-07-09
2	130350_2..N12R	631N	1499653987	1499653921	true	2017-07-09
4	130150_4..N01R	631N	1499653627	1499653538	true	2017-07-09
6	130050_6..S01R	631S	1499653522	1499653602	true	2017-07-09
2	130500_2..S01X156	631S	1499653672	1499653652	true	2017-07-09
4	130650_4..S01R	631S	1499653282	1499653254	true	2017-07-09
6	130800_6..N01R	631N	1499652247	1499652197	true	2017-07-09
4	131350_4..N01R	631N	1499654407	1499654391	true	2017-07-09
6	131250_6..S01R	631S	1499654467	1499654450	true	2017-07-09
2	131550_2..N12R	631N	1499654197	1499654220	true	2017-07-09
2	131700_2..S01X156	631S	1499654467	1499654410	true	2017-07-09
4	131850_4..S01R	631S	1499654197	1499654217	true	2017-07-09
6	132000_6..N01R	631N	1499652832	1499652824	true	2017-07-09
2	132550_2..S12R	631S	1499656312	1499656288	true	2017-07-09
2	132750_2..N12R	631N	1499654947	1499654914	true	2017-07-09
4	132550_4..N01R	631N	1499655097	1499655076	true	2017-07-09
6	132750_6..S01R	631S	1499655202	1499655201	true	2017-07-09
4	133050_4..S01R	631S	1499654647	1499654626	true	2017-07-09
6	133200_6..N01R	631N	1499653522	1499653580	true	2017-07-09
4	133700_4..N01R	631N	1499655802	1499655767	true	2017-07-09
2	133950_2..N12R	631N	1499655547	1499655525	true	2017-07-09
4	134300_4..S01R	631S	1499655502	1499655479	true	2017-07-09
6	134250_6..S01R	631S	1499656132	1499656105	true	2017-07-09
6	134400_6..N01R	631N	1499654347	1499654309	true	2017-07-09
2	134950_2..S12R	631S	1499656867	1499656843	true	2017-07-09
2	135200_2..N12R	631N	1499656507	1499656470	true	2017-07-09
4	135700_4..S01R	631S	1499656432	1499656409	true	2017-07-09
6	135600_6..N01R	631N	1499655037	1499654991	true	2017-07-09
6	135750_6..S01R	631S	1499657122	1499657091	true	2017-07-09
2	136200_2..S12R	631S	1499657827	1499657809	true	2017-07-09
4	136150_4..N01R	631N	1499657287	1499657248	true	2017-07-09
2	136400_2..N12R	631N	1499657122	1499657108	true	2017-07-09
6	136800_6..N01R	631N	1499655712	1499655673	true	2017-07-09
4	137100_4..S01R	631S	1499657287	1499657263	true	2017-07-09
4	137350_4..N01R	631N	1499658097	1499658085	true	2017-07-09
6	137250_6..S01R	631S	1499658142	1499658121	true	2017-07-09
2	137600_2..N12R	631N	1499657887	1499657917	true	2017-07-09
2	137850_2..S12R	631S	1499658757	1499658714	true	2017-07-09
6	138100_6..N01R	631N	1499656507	1499656487	true	2017-07-09
2	138850_2..N12R	631N	1499658652	1499658645	true	2017-07-09
4	138650_4..N01R	631N	1499658892	1499658864	true	2017-07-09
4	138700_4..S01R	631S	1499658502	1499658465	true	2017-07-09
6	138750_6..S01R	631S	1499658802	1499658796	true	2017-07-09
6	139500_6..N01R	631N	1499657347	1499657309	true	2017-07-09
6	141000_6..N01R	631N	1499658187	1499658201	true	2017-07-09
6	142500_6..N01R	631N	1499659132	1499659105	true	2017-07-09
2	000100_2..S12R	631S	1499662687	1499662674	true	2017-07-10
2	145650_2..N12R	631N	1499662687	1499662652	true	2017-07-10
2	002100_2..S12R	631S	1499663422	1499663393	true	2017-07-10
2	147150_2..N12R	631N	1499663767	1499663766	true	2017-07-10
2	139450_2..S12R	631S	1499659627	1499659620	true	2017-07-10
2	140200_2..N12R	631N	1499659477	1499659485	true	2017-07-10
2	140950_2..S12R	631S	1499660527	1499660573	true	2017-07-10
2	141550_2..N12R	631N	1499660137	1499660106	true	2017-07-10
2	142450_2..S12R	631S	1499661817	1499661772	true	2017-07-10
2	143700_2..N12R	631N	1499661472	1499661468	true	2017-07-10
4	000550_4..S01R	631S	1499661967	1499661951	true	2017-07-10
4	001500_4..S13R	631S	1499662792	1499662769	true	2017-07-10
4	145900_4..N01R	631N	1499663572	1499663530	true	2017-07-10
4	140000_4..N01R	631N	1499660017	1499659974	true	2017-07-10
4	140350_4..S01R	631S	1499659282	1499659260	true	2017-07-10
4	141750_4..N01R	631N	1499660647	1499660618	true	2017-07-10
4	142400_4..S01R	631S	1499660407	1499660390	true	2017-07-10
4	143900_4..N01R	631N	1499662567	1499662536	true	2017-07-10
6	144000_6..N01R	631N	1499660017	1499659991	true	2017-07-10
6	000700_6..S01R	631S	1499662657	1499662634	true	2017-07-10
6	145500_6..N01R	631N	1499660932	1499660913	true	2017-07-10
6	002200_6..S01R	631S	1499663692	1499663689	true	2017-07-10
6	147000_6..N01R	631N	1499661862	1499661829	true	2017-07-10
6	140250_6..S01R	631S	1499659987	1499659911	true	2017-07-10
6	141750_6..S01R	631S	1499660467	1499660483	true	2017-07-10
4	003500_4..S13R	631S	1499664022	1499663987	true	2017-07-10
